date,product,price,temperature_2m_mean,precipitation_sum,dow,month,price_lag_1,price_lag_7,price_lag_14,price_lag_28,price_roll7_mean,target_t_plus_7
2023-01-19,tomate,839.6948374959218,19.5,1.9,3,1,841.7633884479653,849.4112941722803,847.0301427561355,811.1261516569739,846.1797452896396,820.2597001947057
2023-01-20,tomate,837.4238479555664,19.2,0.0,4,1,839.6948374959218,848.7393274607464,848.1217197600648,814.5767043418405,844.7916800501597,816.9457052685372
2023-01-21,tomate,834.9620015827549,18.7,0.0,5,1,837.4238479555664,847.8187964202251,848.9678821551959,817.9529177011084,843.1751829779913,813.5452894153934
2023-01-22,tomate,832.3218534787497,19.0,0.9,6,1,834.9620015827549,846.6543956411496,849.5643146216644,821.2375734789688,841.3384980012098,810.0757943207033
2023-01-23,tomate,829.5168680608109,19.3,1.2,0,1,832.3218534787497,845.2520634183916,849.9079754302645,824.4139203515539,839.2909919780097,806.5549139651815
2023-01-24,tomate,826.5613503953917,20.4,0.5,1,1,829.5168680608109,843.6189514667188,849.9971119548782,827.4657593565446,837.0431069269268,803.0006043877927
2023-01-25,tomate,823.4703732441327,20.9,3.5,2,1,826.5613503953917,841.7633884479653,849.8312696106436,830.3775265058026,834.6063067738802,799.4309921122532
2023-01-26,tomate,820.2597001947057,20.4,0.0,3,1,823.4703732441327,839.6948374959218,849.4112941722803,833.1343721597184,831.9930188876182,795.8642817040798
2023-01-27,tomate,816.9457052685372,19.8,0.0,4,1,820.2597001947057,837.4238479555664,848.7393274607464,835.7222367584701,829.2165707017303,792.3186629296375
2023-01-28,tomate,813.5452894153934,18.8,0.0,5,1,816.9457052685372,834.9620015827549,847.8187964202251,838.1279225239801,826.2911217464405,788.8122179906602
2023-01-29,tomate,810.0757943207033,19.4,0.0,6,1,813.5452894153934,832.3218534787497,846.6543956411496,840.3391607668918,823.2315914368173,785.3628293073368
2023-01-30,tomate,806.5549139651815,20.0,0.0,0,1,810.0757943207033,829.5168680608109,845.2520634183916,842.344674455315,820.0535829856678,781.988088320259
2023-01-31,tomate,803.0006043877927,20.0,0.0,1,1,806.5549139651815,826.5613503953917,843.6189514667188,844.1342357262447,816.7733038291493,778.7052057763254
2023-02-01,tomate,799.4309921122532,19.6,0.0,2,2,803.0006043877927,823.4703732441327,841.7633884479653,845.6987180463517,813.4074829709209,775.530923956138
2023-02-02,tomate,795.8642817040798,19.9,0.0,3,2,799.4309921122532,820.2597001947057,839.6948374959218,847.0301427561355,809.9732856663668,772.4814312905131
2023-02-03,tomate,792.3186629296375,19.0,0.0,4,2,795.8642817040798,816.9457052685372,837.4238479555664,848.1217197600648,806.4882258819915,769.5722798015586
2023-02-04,tomate,788.8122179906602,19.3,0.0,5,2,792.3186629296375,813.5452894153934,834.9620015827549,848.9678821551959,802.9700769764344,766.8183057893516
2023-02-05,tomate,785.3628293073368,19.1,0.0,6,2,788.8122179906602,810.0757943207033,832.3218534787497,849.5643146216644,799.4367810586155,764.2335541687087
2023-02-06,tomate,781.988088320259,20.3,0.0,0,2,785.3628293073368,806.5549139651815,829.5168680608109,849.9079754302645,795.9063574852773,761.8312068419181
2023-02-07,tomate,778.7052057763254,21.1,0.0,1,2,781.988088320259,803.0006043877927,826.5613503953917,849.9971119548782,792.3968109645741,759.623515472726
2023-02-08,tomate,775.530923956138,20.6,0.0,2,2,778.7052057763254,799.4309921122532,823.4703732441327,849.8312696106436,788.9260397343644,757.6217390044212
2023-02-09,tomate,772.4814312905131,20.1,0.0,3,2,775.530923956138,795.8642817040798,820.2597001947057,849.4112941722803,785.5117442834909,755.8360862406647
2023-02-10,tomate,769.5722798015586,20.1,0.0,4,2,772.4814312905131,792.3186629296375,816.9457052685372,848.7393274607464,782.1713370815529,754.2756637818991
2023-02-11,tomate,766.8183057893516,20.4,0.0,5,2,769.5722798015586,788.8122179906602,813.5452894153934,847.8187964202251,778.9218537775416,752.9484295828523
2023-02-12,tomate,764.2335541687087,19.8,0.0,6,2,766.8183057893516,785.3628293073368,810.0757943207033,846.6543956411496,775.7798663202118,751.8611523679873
2023-02-13,tomate,761.8312068419181,20.2,0.0,0,2,764.2335541687087,781.988088320259,806.5549139651815,845.2520634183916,772.761398443265,751.0193771118744
2023-02-14,tomate,759.623515472726,20.1,0.0,1,2,761.8312068419181,778.7052057763254,803.0006043877927,843.6189514667188,769.8818439463591,750.4273967605304
2023-02-15,tomate,757.6217390044212,20.3,0.0,2,2,759.623515472726,775.530923956138,799.4309921122532,841.7633884479653,767.1558881887021,750.0882303379443
2023-02-16,tomate,755.8360862406647,20.5,0.0,3,2,757.6217390044212,772.4814312905131,795.8642817040798,839.6948374959218,764.5974331955996,750.003607549441
2023-02-17,tomate,754.2756637818991,21.0,0.0,4,2,755.8360862406647,769.5722798015586,792.3186629296375,837.4238479555664,762.219526759907,750.173959960406
2023-02-18,tomate,752.9484295828523,19.6,0.0,5,2,754.2756637818991,766.8183057893516,788.8122179906602,834.9620015827549,760.0342958999555,750.5984187953569
2023-02-19,tomate,751.8611523679873,19.5,0.0,6,2,752.9484295828523,764.2335541687087,785.3628293073368,832.3218534787497,758.0528850133129,751.2748193685875
2023-02-20,tomate,751.0193771118744,20.2,0.0,0,2,751.8611523679873,761.8312068419181,781.988088320259,829.5168680608109,756.2853990417813,752.199712123787
2023-02-21,tomate,750.4273967605304,19.8,0.1,1,2,751.0193771118744,759.623515472726,778.7052057763254,826.5613503953917,754.7408519374893,753.3683802263365
2023-02-22,tomate,750.0882303379443,19.9,0.0,2,2,750.4273967605304,757.6217390044212,775.530923956138,823.4703732441327,753.42712069289,754.7748636185606
2023-02-23,tomate,750.003607549441,19.5,0.0,3,2,750.0882303379443,755.8360862406647,772.4814312905131,820.2597001947057,752.3509051691075,756.4119894152592
2023-02-24,tomate,750.173959960406,19.9,0.0,4,2,750.003607549441,754.2756637818991,769.5722798015586,816.9457052685372,751.5176939275041,758.2714084845024
2023-02-25,tomate,750.5984187953569,20.1,0.0,5,2,750.173959960406,752.9484295828523,766.8183057893516,813.5452894153934,750.9317362387194,760.3436380271357
2023-02-26,tomate,751.2748193685875,19.8,0.0,6,2,750.5984187953569,751.8611523679873,764.2335541687087,810.0757943207033,750.5960204119344,762.6181099378402
2023-02-27,tomate,752.199712123787,20.4,0.5,0,2,751.2748193685875,751.0193771118744,761.8312068419181,806.5549139651815,750.5122585548772,765.0832247011169
2023-02-28,tomate,753.3683802263365,21.2,1.9,1,2,752.199712123787,750.4273967605304,759.623515472726,803.0006043877927,750.6808778422932,767.7264105473309
2023-03-01,tomate,754.7748636185606,21.4,0.7,2,3,753.3683802263365,750.0882303379443,757.6217390044212,799.4309921122532,751.1010183374084,770.5341875671256
2023-03-02,tomate,756.4119894152592,21.2,0.9,3,3,754.7748636185606,750.003607549441,755.8360862406647,795.8642817040798,751.7705373774965,773.492236457236
2023-03-03,tomate,758.2714084845024,21.5,0.3,4,3,756.4119894152592,750.173959960406,754.2756637818991,792.3186629296375,752.6860205011848,776.5854715470996
2023-03-04,tomate,760.3436380271357,21.4,5.2,5,3,758.2714084845024,750.5984187953569,752.9484295828523,788.8122179906602,753.8427988617701,779.7981177338468
2023-03-05,tomate,762.6181099378402,21.3,1.3,6,3,760.3436380271357,751.2748193685875,751.8611523679873,785.3628293073368,755.2349730377383,783.1137909333037
2023-03-06,tomate,765.0832247011169,20.9,0.3,0,3,762.6181099378402,752.199712123787,751.0193771118744,781.988088320259,756.8554431190603,786.5155816367244
2023-03-07,tomate,767.7264105473309,20.5,2.5,1,3,765.0832247011169,753.3683802263365,750.4273967605304,778.7052057763254,758.6959449158218,789.9861411471205
2023-03-08,tomate,770.5341875671256,19.7,0.6,2,3,767.7264105473309,754.7748636185606,750.0882303379443,775.530923956138,760.7470921045351,793.5077700553933
2023-03-09,tomate,773.492236457236,19.8,0.2,3,3,770.5341875671256,756.4119894152592,750.003607549441,772.4814312905131,762.9984240971872,797.0625085050547
2023-03-10,tomate,776.5854715470996,19.1,5.2,4,3,773.492236457236,758.2714084845024,750.173959960406,769.5722798015586,765.4384593888983,800.6322277851948
2023-03-11,tomate,779.7981177338468,19.1,17.8,5,3,776.5854715470996,760.3436380271357,750.5984187953569,766.8183057893516,768.0547541121265,804.1987227845873
2023-03-12,tomate,783.1137909333037,18.3,27.7,6,3,779.7981177338468,762.6181099378402,751.2748193685875,764.2335541687087,770.8339654987994,807.7438048354242
2023-03-13,tomate,786.5155816367244,18.5,34.1,0,3,783.1137909333037,765.0832247011169,752.199712123787,761.8312068419181,773.7619199267227,811.2493944731931
2023-03-14,tomate,789.9861411471205,18.3,11.0,1,3,786.5155816367244,767.7264105473309,753.3683802263365,759.623515472726,776.8236852032381,814.697613639632
2023-03-15,tomate,793.5077700553933,18.5,14.5,2,3,789.9861411471205,770.5341875671256,754.7748636185606,757.6217390044212,780.0036467174939,818.0708768585355
2023-03-16,tomate,797.0625085050547,19.0,1.4,3,3,793.5077700553933,773.492236457236,756.4119894152592,755.8360862406647,783.2855870729607,821.3519809194333
2023-03-17,tomate,800.6322277851948,18.4,7.2,4,3,797.0625085050547,776.5854715470996,758.2714084845024,754.2756637818991,786.6527687940776,824.5241926117595
2023-03-18,tomate,804.1987227845873,19.0,1.2,5,3,800.6322277851948,779.7981177338468,760.3436380271357,752.9484295828523,790.088019685234,827.5713340620845
2023-03-19,tomate,807.7438048354242,19.3,0.0,6,3,804.1987227845873,783.1137909333037,762.6181099378402,751.8611523679873,793.5738204067684,830.4778652391974
2023-03-20,tomate,811.2493944731931,19.6,0.0,0,3,807.7438048354242,786.5155816367244,765.0832247011169,751.0193771118744,797.0923938213571,833.2289632062761
2023-03-21,tomate,814.697613639632,19.7,0.0,1,3,811.2493944731931,789.9861411471205,767.7264105473309,750.4273967605304,800.6257956551382,835.8105977159657
2023-03-22,tomate,818.0708768585355,19.1,0.0,2,3,814.697613639632,793.5077700553933,770.5341875671256,750.0882303379443,804.1560060112113,838.2096027628448
2023-03-23,tomate,821.3519809194333,19.0,0.0,3,3,818.0708768585355,797.0625085050547,773.492236457236,750.003607549441,807.6650212688031,840.4137437283666
2023-03-24,tomate,824.5241926117595,19.7,0.3,4,3,821.3519809194333,800.6322277851948,776.5854715470996,750.173959960406,811.1349458994285,842.411779775847
2023-03-25,tomate,827.5713340620845,20.0,2.7,5,3,824.5241926117595,804.1987227845873,779.7981177338468,750.5984187953569,814.5480837317949,844.1935211772916
2023-03-26,tomate,830.4778652391974,20.0,0.6,6,3,827.5713340620845,807.7438048354242,783.1137909333037,751.2748193685875,817.8870282000089,845.7498812797048
2023-03-27,tomate,833.2289632062761,20.5,1.4,0,3,830.4778652391974,811.2493944731931,786.5155816367244,752.199712123787,821.1347511148336,847.0729228458563
2023-03-28,tomate,835.8105977159657,20.7,0.6,1,3,833.2289632062761,814.697613639632,789.9861411471205,753.3683802263365,824.2746895052741,848.1558985331735
2023-03-29,tomate,838.2096027628448,20.6,0.0,2,3,835.8105977159657,818.0708768585355,793.5077700553933,754.7748636185606,827.2908300876076,848.9932853043262
2023-03-30,tomate,840.4137437283666,19.1,0.0,3,3,838.2096027628448,821.3519809194333,797.0625085050547,756.4119894152592,830.1677909310802,849.5808125940088
2023-03-31,tomate,842.411779775847,19.9,0.0,4,3,840.4137437283666,824.5241926117595,800.6322277851948,758.2714084845024,832.8908999037849,849.9154840882766
2023-04-01,tomate,844.1935211772916,20.0,0.0,5,4,842.411779775847,827.5713340620845,804.1987227845873,760.3436380271357,835.4462694986545,849.9955930053634
2023-04-02,tomate,845.7498812797048,21.0,0.0,6,4,844.1935211772916,830.4778652391974,807.7438048354242,762.6181099378402,837.8208676579699,849.82073080005
2023-04-03,tomate,847.0729228458563,21.5,0.8,0,4,845.7498812797048,833.2289632062761,811.2493944731931,765.0832247011169,840.0025842351852,849.3917892471926
2023-04-04,tomate,848.1558985331735,21.9,1.4,1,4,847.0729228458563,835.8105977159657,814.697613639632,767.7264105473309,841.9802927551253,848.7109558937847
2023-04-05,tomate,848.9932853043262,21.2,0.0,2,4,848.1558985331735,838.2096027628448,818.0708768585355,770.5341875671256,843.7439071575835,847.7817029027482
2023-04-06,tomate,849.5808125940088,20.2,0.4,3,4,848.9932853043262,840.4137437283666,821.3519809194333,773.492236457236,845.284433234938,846.6087693453467
2023-04-07,tomate,849.9154840882766,20.2,0.4,4,4,849.5808125940088,842.411779775847,824.5241926117595,776.5854715470996,846.5940145014583,845.1981370325287
2023-04-08,tomate,849.9955930053634,20.5,0.8,5,4,849.9154840882766,844.1935211772916,827.5713340620845,779.7981177338468,847.6659722603769,843.5570000084588
2023-04-09,tomate,849.82073080005,20.7,0.3,6,4,849.9955930053634,845.7498812797048,830.4778652391974,783.1137909333037,848.4948396643871,841.6937278618122
2023-04-10,tomate,849.3917892471926,20.5,0.4,0,4,849.82073080005,847.0729228458563,833.2289632062761,786.5155816367244,849.076389595865,839.617823041945
2023-04-11,tomate,848.7109558937847,20.7,0.6,1,4,849.3917892471926,848.1558985331735,835.8105977159657,789.9861411471205,849.4076562246272,837.3398723976196
2023-04-12,tomate,847.7817029027482,21.3,1.2,2,4,848.7109558937847,848.9932853043262,838.2096027628448,793.5077700553933,849.4869501332861,834.8714931854307
2023-04-13,tomate,846.6087693453467,21.6,0.6,3,4,847.7817029027482,849.5808125940088,840.4137437283666,797.0625085050547,849.3138669330605,832.2252738232849
2023-04-14,tomate,845.1981370325287,21.5,0.3,4,4,846.6087693453467,849.9154840882766,842.411779775847,800.6322277851948,848.889289326109,829.4147096910808
2023-04-15,tomate,843.5570000084588,21.2,0.0,5,4,845.1981370325287,849.9955930053634,844.1935211772916,804.1987227845873,848.2153826038592,826.4541343060012
2023-04-16,tomate,841.6937278618122,21.1,0.0,6,4,843.5570000084588,849.82073080005,845.7498812797048,807.7438048354242,847.2955836043013,823.3586462234084
2023-04-17,tomate,839.617823041945,20.1,2.2,0,4,841.6937278618122,849.3917892471926,847.0729228458563,811.2493944731931,846.134583184553,820.1440320361465
2023-04-18,tomate,837.3398723976196,20.6,0.0,1,4,839.617823041945,848.7109558937847,848.1558985331735,814.697613639632,844.7383022980893,816.8266858649405
2023-04-19,tomate,834.8714931854307,20.6,0.1,2,4,837.3398723976196,847.7817029027482,848.9932853043262,818.0708768585355,843.1138617986371,813.4235257504777
2023-04-20,tomate,832.2252738232849,21.0,1.5,3,4,834.8714931854307,846.6087693453467,849.5808125940088,821.3519809194333,841.2695461247347,809.9519073735675
2023-04-21,tomate,829.4147096910808,20.1,8.7,4,4,832.2252738232849,845.1981370325287,849.9154840882766,824.5241926117595,839.2147610501543,806.4295355433919
2023-04-22,tomate,826.4541343060012,20.5,0.0,5,4,829.4147096910808,843.5570000084588,849.9955930053634,827.5713340620845,836.9599857156617,802.8743739052462
2023-04-23,tomate,823.3586462234084,20.8,0.0,6,4,826.4541343060012,841.6937278618122,849.82073080005,830.4778652391974,834.5167191867392,799.3045533282469
2023-04-24,tomate,820.1440320361465,20.5,0.1,0,4,823.3586462234084,839.617823041945,849.3917892471926,833.2289632062761,831.8974218098243,795.7382794402214
2023-04-25,tomate,816.8266858649405,21.2,0.0,1,4,820.1440320361465,837.3398723976196,848.7109558937847,835.8105977159657,829.1154516661389,792.1937397813384
2023-04-26,tomate,813.4235257504777,21.0,0.0,2,4,816.8266858649405,834.8714931854307,847.7817029027482,838.2096027628448,826.1849964471847,788.6890110499804
2023-04-27,tomate,809.9519073735675,20.4,0.1,3,4,813.4235257504777,832.2252738232849,846.6087693453467,840.4137437283666,823.1210010993343,785.2419669138973
2023-04-28,tomate,806.4295355433919,20.6,2.9,4,4,809.9519073735675,829.4147096910808,845.1981370325287,842.411779775847,819.9390916065175,781.8701868567892
2023-04-29,tomate,802.8743739052462,20.4,12.4,5,4,806.4295355433919,826.4541343060012,843.5570000084588,844.1935211772916,816.6554952997049,778.5908665251925
2023-04-30,tomate,799.3045533282469,22.1,0.0,6,4,802.8743739052462,823.3586462234084,841.6937278618122,845.7498812797048,813.2869580995969,775.4207300328812
2023-05-01,tomate,795.7382794402214,21.2,13.5,0,5,799.3045533282469,820.1440320361465,839.617823041945,847.0729228458563,809.850659114574,772.3759446700307
2023-05-02,tomate,792.1937397813384,21.5,5.0,1,5,795.7382794402214,816.8266858649405,837.3398723976196,848.1558985331735,806.3641230294417,769.4720384521077
2023-05-03,tomate,788.6890110499804,22.6,0.2,2,5,792.1937397813384,813.4235257504777,834.8714931854307,848.9932853043262,802.8451307317843,766.7238209289786
2023-05-04,tomate,785.2419669138973,22.4,0.0,3,5,788.6890110499804,809.9519073735675,832.2252738232849,849.5808125940088,799.3116286317132,764.1453076581026
2023-05-05,tomate,781.8701868567892,22.2,0.0,4,5,785.2419669138973,806.4295355433919,829.4147096910808,849.9154840882766,795.7816371374746,761.7496487269829
2023-05-06,tomate,778.5908665251925,21.8,0.0,5,5,781.8701868567892,802.8743739052462,826.4541343060012,849.9955930053634,792.2731587536744,759.5490616894047
2023-05-07,tomate,775.4207300328812,21.9,0.0,6,5,778.5908665251925,799.3045533282469,823.3586462234084,849.82073080005,788.8040862708094,757.5547692574747
2023-05-08,tomate,772.3759446700307,21.8,0.1,0,5,775.4207300328812,795.7382794402214,820.1440320361465,849.3917892471926,785.3921115143286,755.7769420672269
2023-05-09,tomate,769.4720384521077,22.1,1.7,1,5,772.3759446700307,792.1937397813384,816.8266858649405,848.7109558937847,782.054635118587,754.2246468096813
2023-05-10,tomate,766.7238209289786,22.0,2.0,2,5,769.4720384521077,788.6890110499804,813.4235257504777,847.7817029027482,778.8086777858399,752.90579999188
2023-05-11,tomate,764.1453076581026,20.8,17.2,3,5,766.7238209289786,785.2419669138973,809.9519073735675,846.6087693453467,775.6707934828397,751.827127563716
2023-05-12,tomate,761.7496487269829,20.5,23.0,4,5,764.1453076581026,781.8701868567892,806.4295355433919,845.1981370325287,772.656985017726,750.9941306164486
2023-05-13,tomate,759.5490616894047,21.2,2.6,5,5,761.7496487269829,778.5908665251925,802.8743739052462,843.5570000084588,769.7826224277536,750.4110573278442
2023-05-14,tomate,757.5547692574747,22.2,3.0,6,5,759.5490616894047,775.4207300328812,799.3045533282469,841.6937278618122,767.0623645940698,750.0808812970121
2023-05-15,tomate,755.7769420672269,21.3,19.1,0,5,757.5547692574747,772.3759446700307,795.7382794402214,839.617823041945,764.5100844832974,750.0052863794305
2023-05-16,tomate,754.2246468096813,20.5,2.7,1,5,755.7769420672269,769.4720384521077,792.1937397813384,837.3398723976196,762.1387983971825,750.1846580994992
2023-05-17,tomate,752.90579999188,22.3,0.3,2,5,754.2246468096813,766.7238209289786,788.6890110499804,834.8714931854307,759.9605995911216,750.6180816844144
2023-05-18,tomate,751.827127563716,22.2,1.2,3,5,752.90579999188,764.1453076581026,785.2419669138973,832.2252738232849,757.9865966001074,751.3033467293927
2023-05-19,tomate,750.9941306164486,22.1,0.8,4,5,751.827127563716,761.7496487269829,781.8701868567892,829.4147096910808,756.2268565866237,752.2369584704531
2023-05-20,tomate,750.4110573278442,22.2,0.4,5,5,750.9941306164486,759.5490616894047,778.5908665251925,826.4541343060012,754.6903539994047,753.4141556072648
2023-05-21,tomate,750.0808812970121,21.2,2.1,6,5,750.4110573278442,757.5547692574747,775.4207300328812,823.3586462234084,753.3849248048961,754.8289345851698
2023-05-22,tomate,750.0052863794305,20.9,15.7,0,5,750.0808812970121,755.7769420672269,772.3759446700307,820.1440320361465,752.3172265248298,756.4740802125433
2023-05-23,tomate,750.1846580994992,21.1,3.7,1,5,750.0052863794305,754.2246468096813,769.4720384521077,816.8266858649405,751.4927042837162,758.3412024573461
2023-05-24,tomate,750.6180816844144,21.6,4.9,2,5,750.1846580994992,752.90579999188,766.7238209289786,813.4235257504777,750.9155630394043,760.4207792352145
2023-05-25,tomate,751.3033467293927,21.2,1.5,3,5,750.6180816844144,751.827127563716,764.1453076581026,809.9519073735675,750.5887461383379,762.7022049708706
2023-05-26,tomate,752.2369584704531,21.3,7.5,4,5,751.3033467293927,750.9941306164486,761.7496487269829,806.4295355433919,750.5139203048631,765.1738446851994
2023-05-27,tomate,753.4141556072648,20.7,10.6,5,5,752.2369584704531,750.4110573278442,759.5490616894047,802.8743739052462,750.6914671411495,767.82309333215
2023-05-28,tomate,754.8289345851698,20.1,13.9,6,5,753.4141556072648,750.0808812970121,757.5547692574747,799.3045533282469,751.1204811810667,770.6364400828593
2023-05-29,tomate,756.4740802125433,20.8,4.9,0,5,754.8289345851698,750.0052863794305,755.7769420672269,795.7382794402214,751.7987745079464,773.5995372291474
2023-05-30,tomate,758.3412024573461,19.8,50.2,1,5,756.4740802125433,750.1846580994992,754.2246468096813,792.1937397813384,752.7228879126768,776.6972733549917
2023-05-31,tomate,760.4207792352145,19.7,34.3,2,5,758.3412024573461,750.6180816844144,752.90579999188,788.6890110499804,753.8881085352263,779.9138504028153
2023-06-01,tomate,762.7022049708706,19.6,11.5,3,6,760.4207792352145,751.3033467293927,751.827127563716,785.2419669138973,755.2884938996264,783.2328642415566
2023-06-02,tomate,765.1738446851994,19.5,3.2,4,6,762.7022049708706,752.2369584704531,750.9941306164486,781.8701868567892,756.9169022198375,786.6373883256374
2023-06-03,tomate,767.82309333215,19.7,3.7,5,6,765.1738446851994,753.4141556072648,750.4110573278442,778.5908665251925,758.765028821944,790.1100600181769
2023-06-04,tomate,770.6364400828593,19.6,20.1,6,6,767.82309333215,754.8289345851698,750.0808812970121,775.4207300328812,760.8234484969277,793.6331691382186
2023-06-05,tomate,773.5995372291474,19.4,5.8,0,6,770.6364400828593,756.4740802125433,750.0052863794305,772.3759446700307,763.0816635680261,797.1887482803841
2023-06-06,tomate,776.6972733549917,20.1,14.1,1,6,773.5995372291474,758.3412024573461,750.1846580994992,769.4720384521077,765.5281574275411,800.7586644463389
2023-06-07,tomate,779.9138504028153,19.2,13.5,2,6,776.6972733549917,760.4207792352145,750.6180816844144,766.7238209289786,768.1504532700619,804.3247115207644
2023-06-08,tomate,783.2328642415566,19.8,5.3,3,6,779.9138504028153,762.7022049708706,751.3033467293927,764.1453076581026,770.9351777225763,807.8687031202124
2023-06-09,tomate,786.6373883256374,19.8,12.4,4,6,783.2328642415566,765.1738446851994,752.2369584704531,761.7496487269829,773.86812904696,811.3725653413339
2023-06-10,tomate,790.1100600181769,19.5,16.5,5,6,786.6373883256374,767.82309333215,753.4141556072648,759.5490616894047,776.9343495670227,814.8184289354692
2023-06-11,tomate,793.6331691382186,20.6,7.4,6,6,790.1100600181769,770.6364400828593,754.8289345851698,757.5547692574747,780.1182019507406,818.188720439531
2023-06-12,tomate,797.1887482803841,21.2,7.5,0,6,793.6331691382186,773.5995372291474,756.4740802125433,755.7769420672269,783.4034489586492,821.4662517984142
2023-06-13,tomate,800.7586644463389,20.5,12.6,1,6,797.1887482803841,776.6972733549917,758.3412024573461,754.2246468096813,786.773336251683,824.6343080218749
2023-06-14,tomate,804.3247115207644,20.6,7.2,2,6,800.7586644463389,779.9138504028153,760.4207792352145,752.90579999188,790.210677836161,827.676732428843
2023-06-15,tomate,807.8687031202124,20.0,18.7,3,6,804.3247115207644,783.2328642415566,762.7022049708706,751.827127563716,793.6979437101538,830.578009044425
2023-06-16,tomate,811.3725653413339,19.8,6.9,4,6,807.8687031202124,786.6373883256374,765.1738446851994,750.9941306164486,797.2173492642476,833.3233417293895
2023-06-17,tomate,814.8184289354692,20.3,20.9,5,6,811.3725653413339,790.1100600181769,767.82309333215,750.4110573278442,800.7509459807756,835.8987296385822
2023-06-18,tomate,818.188720439531,20.0,8.5,6,6,814.8184289354692,793.6331691382186,770.6364400828593,750.0808812970121,804.2807129689602,838.2910386234444
2023-06-19,tomate,821.4662517984142,21.5,4.9,0,6,818.188720439531,797.1887482803841,773.5995372291474,750.0052863794305,807.7886488691477,840.4880682144882
2023-06-20,tomate,824.6343080218749,22.1,1.3,1,6,821.4662517984142,800.7586644463389,776.6972733549917,750.1846580994992,811.2568636574377,842.4786138421281
2023-06-21,tomate,827.676732428843,20.7,10.5,2,6,824.6343080218749,804.3247115207644,779.9138504028153,750.6180816844144,814.6676698825144,844.2525239785525
2023-06-22,tomate,830.578009044425,19.8,25.9,3,6,827.676732428843,807.8687031202124,783.2328642415566,751.3033467293927,818.0036728693827,845.8007519092146
2023-06-23,tomate,833.3233417293895,20.6,6.6,4,6,830.578009044425,811.3725653413339,786.6373883256374,752.2369584704531,821.2478594299845,847.1154018699182
2023-06-24,tomate,835.8987296385822,20.4,0.3,5,6,833.3233417293895,814.8184289354692,790.1100600181769,753.4141556072648,824.3836846282782,848.1897693142043
2023-06-25,tomate,838.2910386234444,20.2,1.9,6,6,835.8987296385822,818.188720439531,793.6331691382186,754.8289345851698,827.3951561572943,849.01837510568
2023-06-26,tomate,840.4880682144882,19.5,27.1,0,6,838.2910386234444,821.4662517984142,797.1887482803841,756.4740802125433,830.2669158978533,849.5969934609112
2023-06-27,tomate,842.4786138421281,19.8,16.2,1,6,840.4880682144882,824.6343080218749,800.7586644463389,758.3412024573461,832.9843182430067,849.9226735003783
2023-06-28,tomate,844.2525239785525,21.2,1.5,2,6,842.4786138421281,827.676732428843,804.3247115207644,760.4207792352145,835.5335047887572,849.9937542975835
2023-06-29,tomate,845.8007519092146,21.7,0.1,3,6,844.2525239785525,830.578009044425,807.8687031202124,762.7022049708706,837.9014750101442,849.8098733495627
2023-06-30,tomate,847.1154018699182,22.0,2.5,4,6,845.8007519092146,833.3233417293895,811.3725653413339,765.1738446851994,840.0761525622571,849.371968425605
2023-07-01,tomate,848.1897693142043,19.7,36.0,5,7,847.1154018699182,835.8987296385822,814.8184289354692,767.82309333215,842.0464468680468,848.6822727847489
2023-07-02,tomate,849.01837510568,19.8,8.7,6,7,848.1897693142043,838.2910386234444,818.188720439531,770.6364400828593,843.8023096788501,847.7443037864474
2023-07-03,tomate,849.5969934609112,19.8,16.1,0,7,849.01837510568,840.4880682144882,821.4662517984142,773.5995372291474,845.3347863191693,846.5628449524849
2023-07-04,tomate,849.9226735003783,20.4,6.8,1,7,849.5969934609112,842.4786138421281,824.6343080218749,776.6972733549917,846.6360613543727,845.1439215716292
2023-07-05,tomate,849.9937542975835,21.1,1.1,2,7,849.9226735003783,844.2525239785525,827.676732428843,779.9138504028153,847.6994984484083,843.4947699714298
2023-07-06,tomate,849.8098733495627,19.2,19.1,3,7,849.9937542975835,845.8007519092146,830.578009044425,783.2328642415566,848.5196742082701,841.623800613874
2023-07-07,tomate,849.371968425605,19.9,6.1,4,7,849.8098733495627,847.1154018699182,833.3233417293895,786.6373883256374,849.0924058426054,839.5405552031078
2023-07-08,tomate,848.6822727847489,20.2,12.7,5,7,849.371968425605,848.1897693142043,835.8987296385822,790.1100600181769,849.4147724934179,837.2556580239675
2023-07-09,tomate,847.7443037864474,20.7,11.2,6,7,848.6822727847489,849.01837510568,838.2910386234444,793.6331691382186,849.4851301320671,834.7807617594855
2023-07-10,tomate,846.5628449524849,21.2,0.6,0,7,847.7443037864474,849.5969934609112,840.4880682144882,797.1887482803841,849.3031199436053,832.1284880637006
2023-07-11,tomate,845.1439215716292,21.3,1.2,1,7,846.5628449524849,849.9226735003783,842.4786138421281,800.7586644463389,848.8696701566872,829.3123631928386
2023-07-12,tomate,843.4947699714298,21.0,11.8,2,7,845.1439215716292,849.9937542975835,844.2525239785525,804.3247115207644,848.1869913097231,826.3467490231361
2023-07-13,tomate,841.623800613874,21.2,2.9,3,7,843.4947699714298,849.8098733495627,845.8007519092146,807.8687031202124,847.2585649774155,823.2467698071125
2023-07-14,tomate,839.5405552031078,20.0,4.5,4,7,841.623800613874,849.371968425605,847.1154018699182,811.3725653413339,846.0891260151741,820.0282350418172
